"Block"	"Trial"	"FaceFilename"	"WordFilename"	"Race"	"Fix"	"WordValence"	"Familiar"	"Condition"	"RT"	"Key"	"Error"	"ID"	"race"	"fixation"
3	80	"C:\Hannah's FYP\White47_smi.jpg"	""	2	"nose"	NA	2	232	40	1	1	5	"White"	"forehead"
3	81	"C:\Hannah's FYP\White18_smi.jpg"	""	2	"nose"	NA	1	231	1041	2	1	5	"White"	"nose"
3	82	"C:\Hannah's FYP\Black26_smi.jpg"	""	1	"forehead"	NA	2	112	438	2	0	5	"Black"	"forehead"
3	83	"C:\Hannah's FYP\Black48_smi.jpg"	""	1	"nose"	NA	2	132	1238	2	0	5	"Black"	"forehead"
3	84	"C:\Hannah's FYP\White9_smi.jpg"	""	2	"eyes"	NA	1	221	115	2	1	5	"White"	"eyes"
3	85	"C:\Hannah's FYP\Black36_smi.jpg"	""	1	"eyes"	NA	2	122	585	2	0	5	"Black"	"forehead"
3	86	"C:\Hannah's FYP\Black35_smi.jpg"	""	1	"eyes"	NA	2	122	3962	2	0	5	"Black"	"forehead"
3	87	"C:\Hannah's FYP\White27_smi.jpg"	""	2	"forehead"	NA	2	212	474	2	0	5	"White"	"forehead"
3	88	"C:\Hannah's FYP\White7_smi.jpg"	""	2	"forehead"	NA	1	211	1552	1	0	5	"White"	"forehead"
3	89	"C:\Hannah's FYP\Black24_smi.jpg"	""	1	"nose"	NA	1	131	1416	2	1	5	"Black"	"nose"
3	90	"C:\Hannah's FYP\Black25_smi.jpg"	""	1	"forehead"	NA	2	112	1126	1	1	5	"Black"	"forehead"
3	91	"C:\Hannah's FYP\Black10_smi.jpg"	""	1	"eyes"	NA	1	121	576	1	0	5	"Black"	"eyes"
3	92	"C:\Hannah's FYP\White39_smi.jpg"	""	2	"eyes"	NA	2	222	178	2	0	5	"White"	"eyes"
3	93	"C:\Hannah's FYP\White24_smi.jpg"	""	2	"nose"	NA	1	231	549	1	0	5	"White"	"nose"
3	94	"C:\Hannah's FYP\Black34_smi.jpg"	""	1	"eyes"	NA	2	122	128	2	0	5	"Black"	"forehead"
3	95	"C:\Hannah's FYP\White4_smi.jpg"	""	2	"forehead"	NA	1	211	125	1	0	5	"White"	"forehead"
3	96	"C:\Hannah's FYP\Black3_smi.jpg"	""	1	"forehead"	NA	1	111	154	1	0	5	"Black"	"forehead"
1	1	""	"joy"	NA	""	2	NA	NA	1083	2	NA	6	NA	NA
1	2	""	"cockroach"	NA	""	1	NA	NA	958	1	NA	6	NA	NA
1	3	""	"love"	NA	""	2	NA	NA	550	2	NA	6	NA	NA
1	4	""	"vacation"	NA	""	2	NA	NA	727	2	NA	6	NA	NA
1	5	""	"vacation"	NA	""	2	NA	NA	514	2	NA	6	NA	NA
1	6	""	"cockroach"	NA	""	1	NA	NA	525	1	NA	6	NA	NA
1	7	""	"vomit"	NA	""	1	NA	NA	656	1	NA	6	NA	NA
1	8	""	"despair"	NA	""	1	NA	NA	525	1	NA	6	NA	NA
1	9	""	"beauty"	NA	""	2	NA	NA	544	2	NA	6	NA	NA
1	10	""	"joy"	NA	""	2	NA	NA	482	2	NA	6	NA	NA
1	11	""	"disgust"	NA	""	1	NA	NA	503	1	NA	6	NA	NA
1	12	""	"paradise"	NA	""	2	NA	NA	675	2	NA	6	NA	NA
1	13	""	"smile"	NA	""	2	NA	NA	1279	2	NA	6	NA	NA
1	14	""	"despair"	NA	""	1	NA	NA	529	1	NA	6	NA	NA
1	15	""	"romance"	NA	""	2	NA	NA	492	2	NA	6	NA	NA
1	16	""	"vomit"	NA	""	1	NA	NA	513	1	NA	6	NA	NA
1	17	""	"paradise"	NA	""	2	NA	NA	468	2	NA	6	NA	NA
1	18	""	"disgust"	NA	""	1	NA	NA	441	1	NA	6	NA	NA
1	19	""	"romance"	NA	""	2	NA	NA	431	2	NA	6	NA	NA
1	20	""	"love"	NA	""	2	NA	NA	399	2	NA	6	NA	NA
1	21	""	"poison"	NA	""	1	NA	NA	407	1	NA	6	NA	NA
1	22	""	"beauty"	NA	""	2	NA	NA	463	2	NA	6	NA	NA
1	23	""	"garbage"	NA	""	1	NA	NA	621	1	NA	6	NA	NA
1	24	""	"sewage"	NA	""	1	NA	NA	563	1	NA	6	NA	NA
1	25	""	"pest"	NA	""	1	NA	NA	565	1	NA	6	NA	NA
1	26	""	"poison"	NA	""	1	NA	NA	550	1	NA	6	NA	NA
1	27	""	"garbage"	NA	""	1	NA	NA	487	1	NA	6	NA	NA
1	28	""	"smile"	NA	""	2	NA	NA	476	2	NA	6	NA	NA
1	29	""	"sewage"	NA	""	1	NA	NA	545	1	NA	6	NA	NA
1	30	""	"success"	NA	""	2	NA	NA	523	2	NA	6	NA	NA
1	31	""	"success"	NA	""	2	NA	NA	486	2	NA	6	NA	NA
1	32	""	"pest"	NA	""	1	NA	NA	466	1	NA	6	NA	NA
2	1	"C:\Hannah's FYP\Black15_neu.jpg"	"despair"	1	"forehead"	1	NA	111	936	1	0	6	"Black"	"eyes"
2	2	"C:\Hannah's FYP\Black21_neu.jpg"	"disgust"	1	"forehead"	1	NA	111	455	1	0	6	"Black"	"nose"
2	3	"C:\Hannah's FYP\White8_neu.jpg"	"beauty"	2	"forehead"	2	NA	212	550	2	0	6	"White"	"forehead"
2	4	"C:\Hannah's FYP\White15_neu.jpg"	"joy"	2	"forehead"	2	NA	212	553	2	0	6	"White"	"eyes"
2	5	"C:\Hannah's FYP\White11_neu.jpg"	"disgust"	2	"forehead"	1	NA	211	571	1	0	6	"White"	"eyes"
2	6	"C:\Hannah's FYP\Black18_neu.jpg"	"pest"	1	"forehead"	1	NA	111	581	1	0	6	"Black"	"nose"
2	7	"C:\Hannah's FYP\Black3_neu.jpg"	"beauty"	1	"forehead"	2	NA	112	637	2	0	6	"Black"	"forehead"
2	8	"C:\Hannah's FYP\White16_neu.jpg"	"beauty"	2	"forehead"	2	NA	212	452	2	0	6	"White"	"eyes"
2	9	"C:\Hannah's FYP\White12_neu.jpg"	"vacation"	2	"forehead"	2	NA	212	579	2	0	6	"White"	"eyes"
2	10	"C:\Hannah's FYP\White1_neu.jpg"	"paradise"	2	"forehead"	2	NA	212	573	2	0	6	"White"	"forehead"
2	11	"C:\Hannah's FYP\Black10_neu.jpg"	"vomit"	1	"forehead"	1	NA	111	519	1	0	6	"Black"	"eyes"
2	12	"C:\Hannah's FYP\White10_neu.jpg"	"paradise"	2	"forehead"	2	NA	212	475	2	0	6	"White"	"eyes"
2	13	"C:\Hannah's FYP\White9_neu.jpg"	"joy"	2	"forehead"	2	NA	212	489	2	0	6	"White"	"eyes"
2	14	"C:\Hannah's FYP\White11_neu.jpg"	"poison"	2	"forehead"	1	NA	211	543	1	0	6	"White"	"eyes"
2	15	"C:\Hannah's FYP\Black24_neu.jpg"	"poison"	1	"forehead"	1	NA	111	455	1	0	6	"Black"	"nose"
2	16	"C:\Hannah's FYP\White2_neu.jpg"	"poison"	2	"forehead"	1	NA	211	638	1	0	6	"White"	"forehead"
2	17	"C:\Hannah's FYP\Black2_neu.jpg"	"romance"	1	"forehead"	2	NA	112	573	2	0	6	"Black"	"forehead"
2	18	"C:\Hannah's FYP\Black17_neu.jpg"	"disgust"	1	"forehead"	1	NA	111	556	1	0	6	"Black"	"nose"
2	19	"C:\Hannah's FYP\White1_neu.jpg"	"pest"	2	"forehead"	1	NA	211	527	1	0	6	"White"	"forehead"
2	20	"C:\Hannah's FYP\Black6_neu.jpg"	"sewage"	1	"forehead"	1	NA	111	499	1	0	6	"Black"	"forehead"
2	21	"C:\Hannah's FYP\Black2_neu.jpg"	"garbage"	1	"forehead"	1	NA	111	488	1	0	6	"Black"	"forehead"
2	22	"C:\Hannah's FYP\White5_neu.jpg"	"sewage"	2	"forehead"	1	NA	211	469	1	0	6	"White"	"forehead"
2	23	"C:\Hannah's FYP\White18_neu.jpg"	"pest"	2	"forehead"	1	NA	211	472	1	0	6	"White"	"nose"
2	24	"C:\Hannah's FYP\White4_neu.jpg"	"love"	2	"forehead"	2	NA	212	486	2	0	6	"White"	"forehead"
2	25	"C:\Hannah's FYP\Black16_neu.jpg"	"disgust"	1	"forehead"	1	NA	111	475	1	0	6	"Black"	"eyes"
2	26	"C:\Hannah's FYP\Black19_neu.jpg"	"smile"	1	"forehead"	2	NA	112	473	2	0	6	"Black"	"nose"
2	27	"C:\Hannah's FYP\Black20_neu.jpg"	"love"	1	"forehead"	2	NA	112	451	2	0	6	"Black"	"nose"
2	28	"C:\Hannah's FYP\Black14_neu.jpg"	"beauty"	1	"forehead"	2	NA	112	498	2	0	6	"Black"	"eyes"
2	29	"C:\Hannah's FYP\Black10_neu.jpg"	"success"	1	"forehead"	2	NA	112	527	2	0	6	"Black"	"eyes"
2	30	"C:\Hannah's FYP\Black8_neu.jpg"	"pest"	1	"forehead"	1	NA	111	545	1	0	6	"Black"	"forehead"
2	31	"C:\Hannah's FYP\White20_neu.jpg"	"sewage"	2	"forehead"	1	NA	211	472	1	0	6	"White"	"nose"
2	32	"C:\Hannah's FYP\White5_neu.jpg"	"romance"	2	"forehead"	2	NA	212	439	2	0	6	"White"	"forehead"
2	33	"C:\Hannah's FYP\White4_neu.jpg"	"cockroach"	2	"forehead"	1	NA	211	494	1	0	6	"White"	"forehead"
2	34	"C:\Hannah's FYP\White3_neu.jpg"	"despair"	2	"forehead"	1	NA	211	555	1	0	6	"White"	"forehead"
2	35	"C:\Hannah's FYP\White7_neu.jpg"	"paradise"	2	"forehead"	2	NA	212	558	2	0	6	"White"	"forehead"
2	36	"C:\Hannah's FYP\Black14_neu.jpg"	"garbage"	1	"forehead"	1	NA	111	776	1	0	6	"Black"	"eyes"
2	37	"C:\Hannah's FYP\White13_neu.jpg"	"paradise"	2	"forehead"	2	NA	212	521	2	0	6	"White"	"eyes"
2	38	"C:\Hannah's FYP\Black10_neu.jpg"	"smile"	1	"forehead"	2	NA	112	517	2	0	6	"Black"	"eyes"
2	39	"C:\Hannah's FYP\Black21_neu.jpg"	"joy"	1	"forehead"	2	NA	112	446	2	0	6	"Black"	"nose"
2	40	"C:\Hannah's FYP\White20_neu.jpg"	"love"	2	"forehead"	2	NA	212	434	2	0	6	"White"	"nose"
2	41	"C:\Hannah's FYP\White9_neu.jpg"	"garbage"	2	"forehead"	1	NA	211	561	1	0	6	"White"	"eyes"
2	42	"C:\Hannah's FYP\Black3_neu.jpg"	"vacation"	1	"forehead"	2	NA	112	490	2	0	6	"Black"	"forehead"
2	43	"C:\Hannah's FYP\White6_neu.jpg"	"disgust"	2	"forehead"	1	NA	211	464	1	0	6	"White"	"forehead"
2	44	"C:\Hannah's FYP\Black19_neu.jpg"	"sewage"	1	"forehead"	1	NA	111	462	1	0	6	"Black"	"nose"
2	45	"C:\Hannah's FYP\Black24_neu.jpg"	"despair"	1	"forehead"	1	NA	111	402	1	0	6	"Black"	"nose"
2	46	"C:\Hannah's FYP\Black13_neu.jpg"	"romance"	1	"forehead"	2	NA	112	539	2	0	6	"Black"	"eyes"
2	47	"C:\Hannah's FYP\Black18_neu.jpg"	"vacation"	1	"forehead"	2	NA	112	470	2	0	6	"Black"	"nose"
2	48	"C:\Hannah's FYP\Black6_neu.jpg"	"despair"	1	"forehead"	1	NA	111	540	1	0	6	"Black"	"forehead"
2	49	"C:\Hannah's FYP\Black11_neu.jpg"	"disgust"	1	"forehead"	1	NA	111	496	1	0	6	"Black"	"eyes"
2	50	"C:\Hannah's FYP\White24_neu.jpg"	"pest"	2	"forehead"	1	NA	211	461	1	0	6	"White"	"nose"
2	51	"C:\Hannah's FYP\White10_neu.jpg"	"despair"	2	"forehead"	1	NA	211	476	1	0	6	"White"	"eyes"
2	52	"C:\Hannah's FYP\Black8_neu.jpg"	"garbage"	1	"forehead"	1	NA	111	512	1	0	6	"Black"	"forehead"
2	53	"C:\Hannah's FYP\White17_neu.jpg"	"disgust"	2	"forehead"	1	NA	211	468	1	0	6	"White"	"nose"
2	54	"C:\Hannah's FYP\White2_neu.jpg"	"disgust"	2	"forehead"	1	NA	211	490	1	0	6	"White"	"forehead"
2	55	"C:\Hannah's FYP\White13_neu.jpg"	"poison"	2	"forehead"	1	NA	211	464	1	0	6	"White"	"eyes"
2	56	"C:\Hannah's FYP\Black5_neu.jpg"	"vacation"	1	"forehead"	2	NA	112	446	2	0	6	"Black"	"forehead"
2	57	"C:\Hannah's FYP\White15_neu.jpg"	"cockroach"	2	"forehead"	1	NA	211	470	1	0	6	"White"	"eyes"
2	58	"C:\Hannah's FYP\White19_neu.jpg"	"cockroach"	2	"forehead"	1	NA	211	473	1	0	6	"White"	"nose"
2	59	"C:\Hannah's FYP\Black17_neu.jpg"	"romance"	1	"forehead"	2	NA	112	542	2	0	6	"Black"	"nose"
2	60	"C:\Hannah's FYP\White23_neu.jpg"	"sewage"	2	"forehead"	1	NA	211	517	1	0	6	"White"	"nose"
2	61	"C:\Hannah's FYP\Black13_neu.jpg"	"pest"	1	"forehead"	1	NA	111	425	1	0	6	"Black"	"eyes"
2	62	"C:\Hannah's FYP\Black6_neu.jpg"	"paradise"	1	"forehead"	2	NA	112	449	1	1	6	"Black"	"forehead"
2	63	"C:\Hannah's FYP\Black1_neu.jpg"	"vomit"	1	"forehead"	1	NA	111	664	1	0	6	"Black"	"forehead"
2	64	"C:\Hannah's FYP\White18_neu.jpg"	"smile"	2	"forehead"	2	NA	212	699	2	0	6	"White"	"nose"
2	65	"C:\Hannah's FYP\Black22_neu.jpg"	"vacation"	1	"forehead"	2	NA	112	509	2	0	6	"Black"	"nose"
2	66	"C:\Hannah's FYP\Black20_neu.jpg"	"cockroach"	1	"forehead"	1	NA	111	541	1	0	6	"Black"	"nose"
2	67	"C:\Hannah's FYP\White5_neu.jpg"	"joy"	2	"forehead"	2	NA	212	472	2	0	6	"White"	"forehead"
2	68	"C:\Hannah's FYP\Black18_neu.jpg"	"joy"	1	"forehead"	2	NA	112	510	2	0	6	"Black"	"nose"
2	69	"C:\Hannah's FYP\Black3_neu.jpg"	"disgust"	1	"forehead"	1	NA	111	490	1	0	6	"Black"	"forehead"
2	70	"C:\Hannah's FYP\White23_neu.jpg"	"success"	2	"forehead"	2	NA	212	507	2	0	6	"White"	"nose"
2	71	"C:\Hannah's FYP\Black7_neu.jpg"	"romance"	1	"forehead"	2	NA	112	885	2	0	6	"Black"	"forehead"
2	72	"C:\Hannah's FYP\Black15_neu.jpg"	"love"	1	"forehead"	2	NA	112	433	2	0	6	"Black"	"eyes"
2	73	"C:\Hannah's FYP\White15_neu.jpg"	"garbage"	2	"forehead"	1	NA	211	577	1	0	6	"White"	"eyes"
2	74	"C:\Hannah's FYP\Black15_neu.jpg"	"vomit"	1	"forehead"	1	NA	111	562	1	0	6	"Black"	"eyes"
2	75	"C:\Hannah's FYP\White11_neu.jpg"	"success"	2	"forehead"	2	NA	212	509	2	0	6	"White"	"eyes"
2	76	"C:\Hannah's FYP\Black23_neu.jpg"	"vomit"	1	"forehead"	1	NA	111	511	1	0	6	"Black"	"nose"
2	77	"C:\Hannah's FYP\Black9_neu.jpg"	"love"	1	"forehead"	2	NA	112	555	2	0	6	"Black"	"eyes"
2	78	"C:\Hannah's FYP\Black5_neu.jpg"	"beauty"	1	"forehead"	2	NA	112	526	2	0	6	"Black"	"forehead"
2	79	"C:\Hannah's FYP\White17_neu.jpg"	"garbage"	2	"forehead"	1	NA	211	514	1	0	6	"White"	"nose"
2	80	"C:\Hannah's FYP\Black3_neu.jpg"	"cockroach"	1	"forehead"	1	NA	111	557	1	0	6	"Black"	"forehead"
2	81	"C:\Hannah's FYP\Black7_neu.jpg"	"smile"	1	"forehead"	2	NA	112	461	2	0	6	"Black"	"forehead"
2	82	"C:\Hannah's FYP\Black14_neu.jpg"	"sewage"	1	"forehead"	1	NA	111	532	1	0	6	"Black"	"eyes"
2	83	"C:\Hannah's FYP\White12_neu.jpg"	"romance"	2	"forehead"	2	NA	212	544	2	0	6	"White"	"eyes"
2	84	"C:\Hannah's FYP\White16_neu.jpg"	"romance"	2	"forehead"	2	NA	212	531	2	0	6	"White"	"eyes"
2	85	"C:\Hannah's FYP\Black10_neu.jpg"	"poison"	1	"forehead"	1	NA	111	511	1	0	6	"Black"	"eyes"
2	86	"C:\Hannah's FYP\White18_neu.jpg"	"vacation"	2	"forehead"	2	NA	212	848	2	0	6	"White"	"nose"
2	87	"C:\Hannah's FYP\White24_neu.jpg"	"vomit"	2	"forehead"	1	NA	211	510	1	0	6	"White"	"nose"
2	88	"C:\Hannah's FYP\White20_neu.jpg"	"romance"	2	"forehead"	2	NA	212	559	2	0	6	"White"	"nose"
2	89	"C:\Hannah's FYP\Black9_neu.jpg"	"romance"	1	"forehead"	2	NA	112	434	2	0	6	"Black"	"eyes"
2	90	"C:\Hannah's FYP\Black16_neu.jpg"	"cockroach"	1	"forehead"	1	NA	111	497	1	0	6	"Black"	"eyes"
2	91	"C:\Hannah's FYP\White23_neu.jpg"	"joy"	2	"forehead"	2	NA	212	507	2	0	6	"White"	"nose"
2	92	"C:\Hannah's FYP\Black21_neu.jpg"	"pest"	1	"forehead"	1	NA	111	621	1	0	6	"Black"	"nose"
2	93	"C:\Hannah's FYP\Black17_neu.jpg"	"paradise"	1	"forehead"	2	NA	112	522	2	0	6	"Black"	"nose"
2	94	"C:\Hannah's FYP\Black6_neu.jpg"	"joy"	1	"forehead"	2	NA	112	430	2	0	6	"Black"	"forehead"
2	95	"C:\Hannah's FYP\Black22_neu.jpg"	"garbage"	1	"forehead"	1	NA	111	564	1	0	6	"Black"	"nose"
2	96	"C:\Hannah's FYP\Black23_neu.jpg"	"success"	1	"forehead"	2	NA	112	460	2	0	6	"Black"	"nose"
2	97	"C:\Hannah's FYP\Black16_neu.jpg"	"paradise"	1	"forehead"	2	NA	112	587	2	0	6	"Black"	"eyes"
2	98	"C:\Hannah's FYP\Black24_neu.jpg"	"romance"	1	"forehead"	2	NA	112	577	2	0	6	"Black"	"nose"
2	99	"C:\Hannah's FYP\Black4_neu.jpg"	"joy"	1	"forehead"	2	NA	112	459	2	0	6	"Black"	"forehead"
2	100	"C:\Hannah's FYP\White8_neu.jpg"	"pest"	2	"forehead"	1	NA	211	649	1	0	6	"White"	"forehead"
2	101	"C:\Hannah's FYP\Black2_neu.jpg"	"success"	1	"forehead"	2	NA	112	440	2	0	6	"Black"	"forehead"
2	102	"C:\Hannah's FYP\White10_neu.jpg"	"beauty"	2	"forehead"	2	NA	212	496	2	0	6	"White"	"eyes"
2	103	"C:\Hannah's FYP\White14_neu.jpg"	"despair"	2	"forehead"	1	NA	211	490	1	0	6	"White"	"eyes"
2	104	"C:\Hannah's FYP\Black7_neu.jpg"	"poison"	1	"forehead"	1	NA	111	517	1	0	6	"Black"	"forehead"
2	105	"C:\Hannah's FYP\Black24_neu.jpg"	"paradise"	1	"forehead"	2	NA	112	526	2	0	6	"Black"	"nose"
2	106	"C:\Hannah's FYP\Black13_neu.jpg"	"joy"	1	"forehead"	2	NA	112	466	2	0	6	"Black"	"eyes"
2	107	"C:\Hannah's FYP\Black5_neu.jpg"	"cockroach"	1	"forehead"	1	NA	111	513	1	0	6	"Black"	"forehead"
2	108	"C:\Hannah's FYP\White4_neu.jpg"	"success"	2	"forehead"	2	NA	212	494	2	0	6	"White"	"forehead"
2	109	"C:\Hannah's FYP\White7_neu.jpg"	"smile"	2	"forehead"	2	NA	212	523	2	0	6	"White"	"forehead"
2	110	"C:\Hannah's FYP\Black1_neu.jpg"	"love"	1	"forehead"	2	NA	112	495	2	0	6	"Black"	"forehead"
2	111	"C:\Hannah's FYP\Black2_neu.jpg"	"poison"	1	"forehead"	1	NA	111	492	1	0	6	"Black"	"forehead"
2	112	"C:\Hannah's FYP\White12_neu.jpg"	"cockroach"	2	"forehead"	1	NA	211	1682	1	0	6	"White"	"eyes"
2	113	"C:\Hannah's FYP\Black1_neu.jpg"	"pest"	1	"forehead"	1	NA	111	532	1	0	6	"Black"	"forehead"
2	114	"C:\Hannah's FYP\White9_neu.jpg"	"sewage"	2	"forehead"	1	NA	211	512	1	0	6	"White"	"eyes"
2	115	"C:\Hannah's FYP\Black20_neu.jpg"	"poison"	1	"forehead"	1	NA	111	424	1	0	6	"Black"	"nose"
2	116	"C:\Hannah's FYP\Black15_neu.jpg"	"success"	1	"forehead"	2	NA	112	449	2	0	6	"Black"	"eyes"
2	117	"C:\Hannah's FYP\White15_neu.jpg"	"success"	2	"forehead"	2	NA	212	528	2	0	6	"White"	"eyes"
2	118	"C:\Hannah's FYP\White14_neu.jpg"	"smile"	2	"forehead"	2	NA	212	496	2	0	6	"White"	"eyes"
2	119	"C:\Hannah's FYP\White3_neu.jpg"	"romance"	2	"forehead"	2	NA	212	358	2	0	6	"White"	"forehead"
2	120	"C:\Hannah's FYP\White2_neu.jpg"	"smile"	2	"forehead"	2	NA	212	417	2	0	6	"White"	"forehead"
2	121	"C:\Hannah's FYP\White13_neu.jpg"	"vacation"	2	"forehead"	2	NA	212	561	2	0	6	"White"	"eyes"
2	122	"C:\Hannah's FYP\Black11_neu.jpg"	"vacation"	1	"forehead"	2	NA	112	452	2	0	6	"Black"	"eyes"
2	123	"C:\Hannah's FYP\White21_neu.jpg"	"poison"	2	"forehead"	1	NA	211	487	1	0	6	"White"	"nose"
2	124	"C:\Hannah's FYP\White22_neu.jpg"	"beauty"	2	"forehead"	2	NA	212	492	2	0	6	"White"	"nose"
2	125	"C:\Hannah's FYP\Black20_neu.jpg"	"beauty"	1	"forehead"	2	NA	112	485	2	0	6	"Black"	"nose"
2	126	"C:\Hannah's FYP\Black1_neu.jpg"	"paradise"	1	"forehead"	2	NA	112	475	2	0	6	"Black"	"forehead"
2	127	"C:\Hannah's FYP\White21_neu.jpg"	"smile"	2	"forehead"	2	NA	212	405	2	0	6	"White"	"nose"
2	128	"C:\Hannah's FYP\White21_neu.jpg"	"cockroach"	2	"forehead"	1	NA	211	491	1	0	6	"White"	"nose"
2	129	"C:\Hannah's FYP\White22_neu.jpg"	"despair"	2	"forehead"	1	NA	211	728	1	0	6	"White"	"nose"
2	130	"C:\Hannah's FYP\White20_neu.jpg"	"vomit"	2	"forehead"	1	NA	211	648	1	0	6	"White"	"nose"
2	131	"C:\Hannah's FYP\White14_neu.jpg"	"love"	2	"forehead"	2	NA	212	444	2	0	6	"White"	"eyes"
2	132	"C:\Hannah's FYP\White17_neu.jpg"	"paradise"	2	"forehead"	2	NA	212	524	2	0	6	"White"	"nose"
2	133	"C:\Hannah's FYP\Black12_neu.jpg"	"cockroach"	1	"forehead"	1	NA	111	536	1	0	6	"Black"	"eyes"
2	134	"C:\Hannah's FYP\Black11_neu.jpg"	"despair"	1	"forehead"	1	NA	111	547	1	0	6	"Black"	"eyes"
2	135	"C:\Hannah's FYP\Black23_neu.jpg"	"sewage"	1	"forehead"	1	NA	111	427	1	0	6	"Black"	"nose"
2	136	"C:\Hannah's FYP\White24_neu.jpg"	"paradise"	2	"forehead"	2	NA	212	587	2	0	6	"White"	"nose"
2	137	"C:\Hannah's FYP\White4_neu.jpg"	"vomit"	2	"forehead"	1	NA	211	516	1	0	6	"White"	"forehead"
2	138	"C:\Hannah's FYP\Black4_neu.jpg"	"despair"	1	"forehead"	1	NA	111	481	1	0	6	"Black"	"forehead"
2	139	"C:\Hannah's FYP\Black21_neu.jpg"	"beauty"	1	"forehead"	2	NA	112	587	2	0	6	"Black"	"nose"
2	140	"C:\Hannah's FYP\White24_neu.jpg"	"love"	2	"forehead"	2	NA	212	404	2	0	6	"White"	"nose"
2	141	"C:\Hannah's FYP\Black12_neu.jpg"	"joy"	1	"forehead"	2	NA	112	389	2	0	6	"Black"	"eyes"
2	142	"C:\Hannah's FYP\White16_neu.jpg"	"vomit"	2	"forehead"	1	NA	211	551	1	0	6	"White"	"eyes"
2	143	"C:\Hannah's FYP\White2_neu.jpg"	"beauty"	2	"forehead"	2	NA	212	442	2	0	6	"White"	"forehead"
2	144	"C:\Hannah's FYP\White18_neu.jpg"	"poison"	2	"forehead"	1	NA	211	493	1	0	6	"White"	"nose"
2	145	"C:\Hannah's FYP\White3_neu.jpg"	"garbage"	2	"forehead"	1	NA	211	451	1	0	6	"White"	"forehead"
2	146	"C:\Hannah's FYP\Black12_neu.jpg"	"paradise"	1	"forehead"	2	NA	112	434	2	0	6	"Black"	"eyes"
2	147	"C:\Hannah's FYP\Black9_neu.jpg"	"pest"	1	"forehead"	1	NA	111	593	1	0	6	"Black"	"eyes"
2	148	"C:\Hannah's FYP\Black16_neu.jpg"	"vacation"	1	"forehead"	2	NA	112	514	2	0	6	"Black"	"eyes"
2	149	"C:\Hannah's FYP\Black9_neu.jpg"	"garbage"	1	"forehead"	1	NA	111	559	1	0	6	"Black"	"eyes"
2	150	"C:\Hannah's FYP\White22_neu.jpg"	"vacation"	2	"forehead"	2	NA	212	609	2	0	6	"White"	"nose"
2	151	"C:\Hannah's FYP\White6_neu.jpg"	"despair"	2	"forehead"	1	NA	211	505	1	0	6	"White"	"forehead"
2	152	"C:\Hannah's FYP\Black8_neu.jpg"	"love"	1	"forehead"	2	NA	112	460	2	0	6	"Black"	"forehead"
2	153	"C:\Hannah's FYP\White17_neu.jpg"	"success"	2	"forehead"	2	NA	212	499	2	0	6	"White"	"nose"
2	154	"C:\Hannah's FYP\Black19_neu.jpg"	"success"	1	"forehead"	2	NA	112	432	2	0	6	"Black"	"nose"
2	155	"C:\Hannah's FYP\Black19_neu.jpg"	"despair"	1	"forehead"	1	NA	111	464	1	0	6	"Black"	"nose"
2	156	"C:\Hannah's FYP\White7_neu.jpg"	"cockroach"	2	"forehead"	1	NA	211	543	1	0	6	"White"	"forehead"
2	157	"C:\Hannah's FYP\White6_neu.jpg"	"success"	2	"forehead"	2	NA	212	402	2	0	6	"White"	"forehead"
2	158	"C:\Hannah's FYP\White11_neu.jpg"	"smile"	2	"forehead"	2	NA	212	475	2	0	6	"White"	"eyes"
2	159	"C:\Hannah's FYP\White1_neu.jpg"	"sewage"	2	"forehead"	1	NA	211	577	1	0	6	"White"	"forehead"
2	160	"C:\Hannah's FYP\White1_neu.jpg"	"joy"	2	"forehead"	2	NA	212	435	2	0	6	"White"	"forehead"
2	161	"C:\Hannah's FYP\White8_neu.jpg"	"love"	2	"forehead"	2	NA	212	555	2	0	6	"White"	"forehead"
2	162	"C:\Hannah's FYP\White16_neu.jpg"	"pest"	2	"forehead"	1	NA	211	445	1	0	6	"White"	"eyes"
2	163	"C:\Hannah's FYP\White23_neu.jpg"	"garbage"	2	"forehead"	1	NA	211	449	1	0	6	"White"	"nose"
2	164	"C:\Hannah's FYP\Black12_neu.jpg"	"sewage"	1	"forehead"	1	NA	111	448	1	0	6	"Black"	"eyes"
2	165	"C:\Hannah's FYP\White8_neu.jpg"	"poison"	2	"forehead"	1	NA	211	528	1	0	6	"White"	"forehead"
2	166	"C:\Hannah's FYP\White21_neu.jpg"	"romance"	2	"forehead"	2	NA	212	520	2	0	6	"White"	"nose"
2	167	"C:\Hannah's FYP\White7_neu.jpg"	"vomit"	2	"forehead"	1	NA	211	492	1	0	6	"White"	"forehead"
2	168	"C:\Hannah's FYP\White12_neu.jpg"	"vomit"	2	"forehead"	1	NA	211	433	1	0	6	"White"	"eyes"
2	169	"C:\Hannah's FYP\Black8_neu.jpg"	"success"	1	"forehead"	2	NA	112	303	2	0	6	"Black"	"forehead"
2	170	"C:\Hannah's FYP\Black18_neu.jpg"	"garbage"	1	"forehead"	1	NA	111	356	1	0	6	"Black"	"nose"
2	171	"C:\Hannah's FYP\White5_neu.jpg"	"garbage"	2	"forehead"	1	NA	211	391	1	0	6	"White"	"forehead"
2	172	"C:\Hannah's FYP\White13_neu.jpg"	"sewage"	2	"forehead"	1	NA	211	329	2	1	6	"White"	"eyes"
